permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/rxdata,RxData,http://www.rxdata.net,,-,operating,USA,NY,New York City,New York,1,2014-01-01,2014-11-14,2014-11-14
/organization/peddle-2,Peddle,http://www.peddlenow.com,Marketplaces|Mobile Commerce,18405.9016683109,operating,MMR,,,,2,2015-04-09,2015-04-09,2015-08-06
/organization/dineromail,DineroMail,http://dineromail.com,E-Commerce,3600000,closed,ARG,7,Buenos Aires,Buenos Aires,2,2004-01-01,2006-02-01,2009-09-24
/organization/letsmake,Letsmake,https://www.letsmake.com/,Collaborative Consumption|Peer-to-Peer,20000,operating,USA,CA,SF Bay Area,San Francisco,1,,2014-09-01,2014-09-01
/organization/neuverus-health,NeuVerus Health,http://www.neufit.com,Fitness|Games|Health and Wellness|Health Care Information Technology|mHealth|Mobile Health,100000,operating,USA,CA,SF Bay Area,San Francisco,1,2010-08-15,2011-01-01,2011-01-01
/organization/c3dna,C3DNA,http://www.c3dna.com/,Cloud Computing|Software,2000000,operating,USA,CA,SF Bay Area,Santa Clara,1,2013-05-01,2014-10-01,2014-10-01
/organization/kelti-daily-product,Kelti Daily Product,http://www.chlitina.com.cn/,,20000000,operating,CHN,23,Shanghai,Shanghai,1,,2007-09-24,2007-09-24
/organization/abidoc,AbiDoc,http://www.abidoc.com,Doctors|Health Care|Health Diagnostics,1833333,closed,,,,,2,,2012-10-17,2014-02-04
/organization/lincare,Lincare,http://www.lincare.com,,-,closed,USA,FL,Tampa,Clearwater,1,1990-01-01,1990-11-29,1990-11-29
/organization/fabriqate,FabriQate,http://fabriqate.com,Internet|Mobile|SaaS,20000,operating,GBR,H9,London,London,2,2008-09-02,2008-08-01,2009-08-19
/organization/zeros-ones,Zeros & Ones,http://www.zerosones.com/,,20000000,closed,USA,CA,Los Angeles,Santa Monica,1,,1999-12-13,1999-12-13
/organization/bladder-health-ventures,Bladder Health Ventures,,Biotechnology,400000,operating,USA,MS,Jackson,Jackson,2,2009-01-01,2009-04-01,2015-05-20
/organization/dotblu,DotBlu,http://www.dotblu.com,Curated Web|Gambling,3762066,closed,USA,CA,SF Bay Area,San Francisco,3,2007-01-01,2007-01-01,2010-09-24
/organization/pepper-4,Pepper,https://www.pepper.nl/,Application Platforms|Apps|Match-Making|Mobile|Networking|Online Dating,-,closed,,,,,1,2010-01-23,2010-04-22,2010-04-22
/organization/avinti,Avinti,http://www.avinti.com/,Software,7200000,closed,USA,UT,Salt Lake City,Orem,1,,2005-04-05,2005-04-05
/organization/techgenia,Techgenia,http://www.techgenia.com,Internet|Services|Technology,1360000,closed,ITA,18,Rome,Spoleto,1,,2007-05-01,2007-05-01
/organization/woodpellets-com,woodpellets.com,http://www.woodpellets.com,Clean Technology,15000000,operating,USA,NH,"Manchester, New Hampshire",Goffstown,2,2006-01-01,2008-06-03,2009-08-31
/organization/radius-intelligence-inc,Radius,http://radius.com,Analytics|Business Intelligence|Marketing Automation|Predictive Analytics|Sales and Marketing,128850000,operating,USA,TX,Austin,Austin,6,2012-01-01,2009-09-19,2015-07-29
/organization/deepclass,Deepclass,http://www.deepclass.com,Collectibles|E-Commerce|Fashion|Home & Garden|Jewelry|Lifestyle,4350000,operating,USA,NY,New York City,New York,1,2013-01-10,2013-07-19,2013-07-19
/organization/morgan-everett,Morgan Everett,http://www.morganeverett.com,Clean Technology,930000,closed,GBR,F2,,,1,2002-01-01,2008-05-31,2008-05-31
/organization/digital-railroad,Digital Railroad,http://digitalrailroad.net,Curated Web|Photography,15200000,closed,USA,NY,New York City,New York,2,,2005-06-14,2007-02-05
/organization/kynogon,Kynogon,http://www.kynogon.com,Software,3000000,closed,FRA,A8,Paris,Suresnes,1,2000-01-01,2006-01-03,2006-01-03
/organization/bushido,Bushido,http://gobushido.com,Apps|Cloud Computing|Open Source|Venture Capital|Web Hosting,-,closed,BHR,2,Bahrain,Manama,1,2011-05-15,2011-06-01,2011-06-01
/organization/metronom-health,Metronom Health,,Health Care|Medical|Medical Devices,4800147,operating,USA,CA,Los Angeles,Laguna Hills,1,2009-01-01,2014-07-15,2014-07-15
/organization/searchignite,IgnitionOne,http://www.ignitionone.com,Advertising|Digital Media|Marketing Automation|Search Marketing,68213212,operating,USA,NY,New York City,New York,4,2004-01-01,2013-07-10,2015-05-28
/organization/wayerz,Wayerz - Optimizing Wires. Worldwide,http://www.wayerz.com,Finance Technology|FinTech,2400000,closed,USA,NY,New York City,New York,2,2014-01-01,2015-02-01,2015-07-01
/organization/bruder-healthcare,Bruder Healthcare,http://bruder.com,Biotechnology,5000345,operating,USA,GA,Atlanta,Alpharetta,1,1986-01-01,2009-06-11,2009-06-11
/organization/filmaka,Filmaka,http://www.filmaka.com,Software,249167,operating,USA,CA,Los Angeles,Los Angeles,2,,2009-08-06,2010-07-13
/organization/enigma-software-productions,Enigma Software Productions,http://www.enigmasp.com,Games,1410000,closed,ESP,29,Madrid,Madrid,1,1996-01-01,2007-09-25,2007-09-25
/organization/epharmix,Epharmix,https://www.epharmix.com,Software,765000,operating,USA,MO,St. Louis,St Louis,1,,2015-07-27,2015-07-27
/organization/netscientific,NetScientific,http://netscientific.net,Biotechnology|Health Diagnostics,45457543,operating,USA,NY,New York City,White Plains,1,,2013-09-16,2013-09-16
/organization/jonny-iv,JONNY IV,http://www.jonnyiv.com,E-Commerce|Fashion|Retail,-,operating,USA,CA,Los Angeles,Los Angeles,1,2014-01-01,2014-01-01,2014-01-01
/organization/get-in,Get In,http://www.getinlive.com,Analytics|Data Visualization|Gambling|Soccer|Sports,-,closed,,,,,2,2008-09-01,2008-12-01,2009-08-01
/organization/simpledeal,SimpleDeal,http://www.simpledealapp.com,Apps|Mobile,102500,operating,USA,CA,"Orange County, California",Seal Beach,3,2013-07-31,2013-11-27,2014-07-03
/organization/rivet-games,Rivet Games,http://blogs.wsj.com/venturecapital/2012/02/02/no-playing-signs-of-upheaval-at-rivet-games/,Games,-,closed,USA,CA,SF Bay Area,San Francisco,1,,2011-04-20,2011-04-20
/organization/pushkart,Pushkart,http://www.pushkart.com,Consumers|Curated Web|Discounts|Shopping|Social Media,250000,closed,USA,NY,New York City,Brooklyn,1,2010-01-03,2010-03-17,2010-03-17
/organization/robodrom,Robodrom,http://robodrom.net/,Entertainment|Internet|Robotics,20000,closed,,,,,1,,2012-03-15,2012-03-15
/organization/gruzobzor,GRUZOBZOR,http://gruzobzor.ru,Enterprise Software,1000000,operating,,,,,1,2011-01-01,2013-02-12,2013-02-12
/organization/canvas,Canvas,http://www.gocanvas.com,Android|Audio|Automotive|Green|iPhone|Location Based Services|Mobile|Mobility|Point of Sale|Surveys|Video|Wireless,20077736,operating,USA,VA,"Washington, D.C.",Reston,8,2008-08-01,2008-08-01,2014-12-10
/organization/cloudtags,CloudTags,http://www.cloudtags.com,Advertising|E-Commerce|Mobile|Retail Technology|Social Commerce,4004505,operating,USA,GA,Atlanta,Atlanta,4,2012-04-20,2012-11-01,2015-05-19
/organization/enikos,Enikos,http://www.enikos.com,Advertising|Content Syndication|Facebook Applications|iPhone|Software|Video|Web Tools,1100000,closed,AUS,2,Sydney,Sydney,2,2006-01-01,2008-01-01,2008-01-01
/organization/emergentdetection,EmergentDetection,http://www.EmergentDetection.com,Fitness|Hardware + Software|Personal Health|Technology|Wearables,277900,closed,USA,WA,Seattle,Seattle,2,2010-04-01,2010-01-01,2010-01-01
/organization/i-frontdesk,I-frontdesk,http://i-frontdesk.com/,Hotels|Resorts|Travel,63173,closed,DEU,2,Munich,München,1,2012-01-01,2012-07-01,2012-07-01
/organization/caesarea-james,caesarea james,https://www.electronicdesignsunlimitedllc.com,Consumer Electronics,-,operating,USA,MI,MI - Other,Ortonville,1,1979-05-06,2015-05-19,2015-05-19
/organization/zoobe,Zoobe,http://www.zoobe.com,Entertainment|Games|Messaging|Mobile,1286600,operating,,,,,1,2010-08-24,2013-05-30,2013-05-30
/organization/upclose,upclose,http://www.upclose.me,Real Time|Social Network Media|Video,800000,operating,ESP,29,Madrid,Madrid,1,,2015-01-23,2015-01-23
